Date,ET_cm,Precip_cm,AvgTemp,MinTemp,MaxTemp
7/30/2024,0.21336,0.5661,16.775,15.1,18.875
7/31/2024,0.4572,0.1564,19.80104167,13.1,27.275
8/1/2024,0.4699,0,21.378125,11.875,30.15
8/2/2024,0.46482,0,22.74270833,12.95,31.4
8/3/2024,0.2794,0,21.05729167,14.55,26.025
8/4/2024,0.09398,0.2941,18.634375,16.425,21.55
8/5/2024,0.2667,0.2771,18.53229167,14.875,23.075
8/6/2024,0.33274,0.1411,19.87291667,13.125,25.475
8/7/2024,0.33274,0.1003,18.36979167,14,23.4
8/8/2024,0.40132,0.0068,17.503125,9.4,23.925
8/9/2024,0.38608,0,18.85520833,9.35,26.45
8/10/2024,0.36576,0.0493,17.815625,11.7,27.2
8/11/2024,0.34798,0.034,17.58645833,10.2,24.875
8/12/2024,0.29972,0.0782,18.43854167,11.625,25.475
8/13/2024,0.3429,0.0323,18.40416667,12.55,25.05
8/14/2024,0.4064,0,19.596875,11.3,26.3
8/15/2024,0.4699,0.0629,20.43229167,12.2,29.925
8/16/2024,0.22606,0.187,16.6125,12.825,20.575
8/17/2024,0.38354,0.051,17.30625,8.75,28.075
8/18/2024,0.45466,0.0357,21.41145833,12.425,31.675
8/19/2024,0.42926,0.0765,21.23125,14.375,30.225
8/20/2024,0.38608,0.1207,19.97395833,12.8,26.725
8/21/2024,0.27686,0.0357,17.67708333,13.175,22.1
8/22/2024,0.3683,0.0051,16.9875,6.7,28.25
8/23/2024,0.41402,0.0884,18.746875,11.95,30.6
8/24/2024,0.3048,0.0238,14.73125,8.75,19.95
8/25/2024,0.16764,0,14.30833333,10.3,17.575
8/26/2024,0.32512,0.0068,14.11354167,4.75,23.125
8/27/2024,0.32512,0.1868,15.16458333,7.075,24.45
8/28/2024,0.0762,0.0561,8.741666667,7.175,10.825
8/29/2024,0.27432,0.0901,12.14895833,5.25,20.25
8/30/2024,0.3429,0.068,15.575,6.075,25.85
8/31/2024,0.34544,0.0204,18.05520833,7.45,30.45
9/1/2024,0.30988,0,17.44791667,8.5,25.85
9/2/2024,0.28702,0,18.03020833,8.7,26.25
9/3/2024,0.30988,0,19.30520833,12.925,26.025
9/4/2024,0.32004,0,18.67916667,9.95,27.2
9/5/2024,0.34036,0,19.165625,10.375,29.325
9/6/2024,0.32258,0,18.40416667,8.5,27.875
9/7/2024,0.32004,0,18.390625,8.275,28.95
9/8/2024,0.3048,0,18.39375,8.375,26.125
9/9/2024,0.39878,0,22.03645833,16.375,28.625
9/10/2024,0.31242,0,18.06041667,10.35,25.95
9/11/2024,0.19304,0,14.88125,10.475,18.925
9/12/2024,0.06604,0.1445,12.29166667,11.5,13.775
9/13/2024,0.2159,0.0884,14.22395833,11.8,19.275
9/14/2024,0.1905,0.0646,13.5,10.625,18.1
9/15/2024,0.127,0.0527,10.82291667,6.075,17.35
9/16/2024,0.14986,0.0493,11.96979167,6.5,17.85
9/17/2024,0.19558,0.0459,13.99479167,8.475,21.8
9/18/2024,0.21336,0.0408,15.74791667,11.6,19.4
9/19/2024,0.27432,0.0323,16.88958333,13.45,21.5
9/20/2024,0.29464,0.017,15.36354167,9.375,18.2
9/21/2024,0.20828,0.0068,9.467708333,1.375,17.875
9/22/2024,0.22352,0,10.91875,2.25,19.2
9/23/2024,0.21082,0,16.45833333,13.025,21.15
9/24/2024,0.24638,0,15.86145833,7.875,24.7
9/25/2024,0.30734,0.068,16.88645833,8.75,28.5
9/26/2024,0.25654,0.0578,14.884375,9.525,18.375
9/27/2024,0.23876,0,14.11979167,5.775,22.55
9/28/2024,0.21082,0.0034,13.05208333,4.55,23.85
9/29/2024,0.2794,0.0034,12.05104167,7.825,18.85
9/30/2024,0.20828,0,8.336458333,0.8,14.875
10/1/2024,0.30988,0,11.53645833,0.725,21.3
10/2/2024,0.32004,0,13.92083333,7.1,18.625
10/3/2024,0.16764,0,6.596875,-0.875,15.075
10/4/2024,0.22352,0.0068,6.658333333,-2.35,17.675
10/5/2024,0.1905,0.0017,10.24895833,5.4,15.75
10/6/2024,0.16764,0,8.194791667,0.3,17.3
10/7/2024,0.19304,0.0034,9.635416667,0.125,21.075
10/8/2024,0.18288,0.0051,10.41145833,0.325,21.1
10/9/2024,0.1905,0,13.78645833,4.925,21.175
10/10/2024,0.18796,0,12.409375,4.75,18.15
10/11/2024,0.13462,0.0017,6.926041667,-0.575,16.175
10/12/2024,0.1524,0.0068,7.94375,0.025,19.725
10/13/2024,0.14732,0.0068,8.15,-0.325,19.25
10/14/2024,0.14986,0.0051,9.453125,0.7,19.6
10/15/2024,0.13208,0.0017,10.203125,2.7,19.325
10/16/2024,0.04826,0.1054,9.31875,6.1,11.875
10/17/2024,0.10414,0.1326,5.163541667,1.625,9.45
10/18/2024,0.11938,0.0272,3.33125,-3.75,9.9
10/19/2024,0.11938,0,9.989583333,6.125,15.075
10/20/2024,0.22352,0,15.38020833,9,22.15
10/21/2024,0.05842,0.6987,11.321875,5.725,15.125
10/22/2024,0.09906,0.3366,6.896875,1.325,10.325
10/23/2024,0.05334,0.0102,1.326041667,-2.65,6.1
10/24/2024,0.1016,0,4.227083333,-0.55,8.125
10/25/2024,0.0762,0,1.845833333,-3.675,9.275
10/26/2024,0.08382,0.0017,3.976041667,-2.425,13.4
10/27/2024,0.09398,0.0085,5.234375,-0.45,12.5
10/28/2024,0.09906,0.0119,6.764583333,3.425,9.275
10/29/2024,0.0635,0,4.228125,1.375,7.425
10/30/2024,0.08636,0,3.234375,-1.625,8.4
10/31/2024,0.0254,0.0051,-1.364583333,-4.525,1.35
11/1/2024,0.0635,0.2246,2.304166667,-1.5,7.3
11/2/2024,0.03556,0.5695,4.419791667,3.2,7.25
11/3/2024,0.03302,0.1275,3.512,1.925,5.55
11/4/2024,0.0381,0.0918,2.872916667,0.4,5.275
11/5/2024,0.02032,0.1938,2.308333333,1.475,3.85
11/6/2024,0.04318,0.1802,1.257291667,-2,4.4
11/7/2024,0.0508,0.0119,1.605208333,-2.075,7.5
11/8/2024,0.0381,0.0153,0.264583333,-4.35,6.75
11/9/2024,0.02032,0.0255,-0.201041667,-3.125,2.025
11/10/2024,0.02794,0.0255,4.658333333,2.15,6.875
11/11/2024,0.03556,0,5.475,2.4,7.4
11/12/2024,0.0508,0.017,5.551041667,3.7,7
11/13/2024,0.06096,0.1462,4.38125,2.775,6.775
11/14/2024,0.03302,0.2805,5.123958333,3.625,7.25
11/15/2024,0.04318,0.1683,1.796875,-3.025,7.2
11/16/2024,0.05842,0.0119,1.185416667,-1.5,5.2
11/17/2024,0.07366,0.1258,3.463541667,0.4,7.425
11/18/2024,0.07366,0,2.309375,-0.6,4.925
11/19/2024,0.0381,0.0221,-0.376041667,-4.1,3.3
11/20/2024,0.03048,0,-1.4875,-3.5,-0.1
11/21/2024,0.02032,0.5765,1.208333333,-0.725,3.675
11/22/2024,0.00254,0.3808,1.386458333,0.5,2.45
11/23/2024,0.00508,0.2584,0.732291667,0.1,1.725
11/24/2024,0.01524,0.0459,-1.591666667,-3.15,1
11/25/2024,0.0254,0.3283,-0.335416667,-2.8,2.025
11/26/2024,0.02286,0.5323,1.426041667,-0.125,3.8
11/27/2024,0.01524,0.0596,0.229166667,-0.775,1.875
11/28/2024,0.01524,0,-1.057291667,-3.175,0.7
11/29/2024,0.02286,0.0136,-1.644791667,-3.5,1.55
11/30/2024,0.02286,0.0017,-2.38125,-4.475,1.575
12/1/2024,0.02286,0.0017,-1.890625,-4.125,1.475
12/2/2024,0.01524,0,-4.05625,-6.6,-2.45
12/3/2024,0.00508,0,-3.1375,-3.825,-2.525
12/4/2024,0.00508,0,-3.695833333,-4.45,-3.075
12/5/2024,0.00508,0,-3.851041667,-4.3,-3.325
12/6/2024,0.00508,0,-2.796875,-3.975,-1.525
12/7/2024,0.01016,0.7242,-0.253125,-1.975,4.875
12/8/2024,0.03302,0.0935,2.025,-0.6,4.55
12/9/2024,0.02794,0.0051,-0.376041667,-2.075,1.45
12/10/2024,0.0254,0.0051,-0.117708333,-1.4,2.875
12/11/2024,0.0254,0,-0.7125,-2.025,1.125
12/12/2024,0.01778,0,-2.229166667,-4.55,-0.95
12/13/2024,0.00508,0,-0.659375,-1.7,0.525
12/14/2024,0.02032,0.1532,0.991666667,-1.475,4.625
12/15/2024,0.04064,0.0408,1.266666667,-0.75,4
12/16/2024,0.02794,0,-1.261458333,-2.85,0.025
12/17/2024,0.02032,0.0986,-0.320833333,-1.85,1.65
12/18/2024,0.08128,0.442,4.492708333,0.875,8.375
12/19/2024,0.03302,0,1.6625,-1.7,3.8
12/20/2024,0.02286,0,2.825,0,6.625
12/21/2024,0.02032,0.0833,-0.207291667,-2.95,3.075
12/22/2024,0.0381,0.0153,3.558333333,0.9,6.775
12/23/2024,0.03048,0.1785,2.633333333,-0.525,7.2
12/24/2024,0.02794,0.0238,1.925,-0.95,4.125
12/25/2024,0.04572,0,2.089583333,-1.15,4.7
12/26/2024,0.04064,0.0238,2.005208333,-0.5,4.775
12/27/2024,0.04064,0.0289,2.155208333,-0.95,4.375
12/28/2024,0.0381,0.2125,3.716666667,1.3,6.475
12/29/2024,0.02286,0.0697,2.511458333,0.1,5.275
12/30/2024,0.01016,0.1615,0.463541667,-0.175,1.325
12/31/2024,0.02032,0.0374,-0.816666667,-3,0.775
1/1/2025,0.02032,0,-2.597916667,-3.875,-1.5
1/2/2025,0.01524,0.1649,-1.447916667,-3.275,0.75
1/3/2025,0.01778,0.216,-1.438541667,-3.65,-0.3
1/4/2025,0.00508,0,-2.526041667,-3.85,-0.6
1/5/2025,0.0127,0.5882,-0.553125,-2.525,1.925
1/6/2025,0.00762,0.204,-1.727083333,-6.15,1.175
1/7/2025,0.02286,0,-2.340625,-4.1,-1.075
1/8/2025,0.01524,0,-1.808333333,-4.075,-0.95
1/9/2025,0.02032,0.0051,-1.505208333,-2.5,0.2
1/10/2025,0.0127,0,-1.322916667,-2.85,0.85
1/11/2025,0.02286,0.3522,-0.048958333,-0.85,1.025
1/12/2025,0.01778,0,-1.839583333,-2.925,-0.275
1/13/2025,0.02032,0.0034,-1.5375,-3.525,0.475
1/14/2025,0.0254,0.1838,-1.127083333,-3.4,1.125
1/15/2025,0.0127,0,-5.202083333,-7.35,-1.75
1/16/2025,0.02286,0,-3.614583333,-5.225,-1.75
1/17/2025,0.03302,0,-5.497916667,-9.55,-3.075
1/18/2025,0.02032,0,-10.72291667,-14.525,-7.475
1/19/2025,0.0381,0,-9.420833333,-15.725,-3.95
1/20/2025,0.02286,0,-14.253125,-17.55,-9.85
1/21/2025,0.02286,0,-9.710416667,-14.2,-4.4
1/22/2025,0.0254,0,-8.310416667,-11.95,-2.825
1/23/2025,0.01778,0,-9.419791667,-14.75,-5.325
1/24/2025,0.0254,0,-7.105208333,-11.175,-2.75
1/25/2025,0.01778,0,-11.16979167,-16.525,-3.8
1/26/2025,0.02286,0,-8.31875,-12.275,-3.575
1/27/2025,0.02286,0,-10.959375,-15.675,-5.375
1/28/2025,0.01778,0,-7.995833333,-9.3,-6.1
1/29/2025,0.02032,0,-6.483333333,-7.7,-4.925
1/30/2025,0.02032,0,-5.971875,-7.225,-4.15
1/31/2025,0.0254,0.0238,-2.808333333,-6.4,2.15
2/1/2025,0.1016,1.0599,1.413541667,-4.4,3.8
2/2/2025,0.0508,0.0068,-5.382291667,-9.6,1.325
2/3/2025,0.02794,0,-12.45104167,-13.9,-10.6
2/4/2025,0.02032,0,-15.11145833,-15.75,-13.825
2/5/2025,0.02286,0,-13.03229167,-15.775,-8.475
2/6/2025,0.02286,0,-10.24270833,-14.825,-6.2
2/7/2025,0.02794,0,-9.54375,-14.65,-6.1
2/8/2025,0.03302,0,-5.886458333,-7.825,-3.375
2/9/2025,0.03556,0,-9.280208333,-14.6,-2.875
2/10/2025,0.04064,0,-12.25,-20.95,-8.475
2/11/2025,0.02286,0,-20.13958333,-26.475,-11.675
2/12/2025,0.0254,0,-16.184375,-22.8,-10.15
2/13/2025,0.03302,0,-14.6875,-23.375,-8.875
2/14/2025,0.02286,0,-7.802083333,-9.575,-5.65
2/15/2025,0.01778,0,-7.201041667,-8.9,-5.025
2/16/2025,0.02286,0,-4.591666667,-6.825,-1.975
2/17/2025,0.03048,0,-5.385416667,-7.075,-3.475
2/18/2025,0.05334,0.0272,-5.233333333,-11.125,-0.35
2/19/2025,0.04318,0,-8.148958333,-15.75,-2.925
2/20/2025,0.04572,0.1395,-1.647916667,-4.575,1.275
2/21/2025,0.08382,0.352,2.2125,0.125,4.6
2/22/2025,0.08636,0,4.329166667,0.775,6.5
2/23/2025,0.09652,0.527,5.907291667,4,8.2
2/24/2025,0.13462,0.1921,4.880208333,2.05,7.525
2/25/2025,0.08636,0.0017,3.726041667,2.55,4.575
2/26/2025,0.10668,0,3.936458333,-0.5,6.625
2/27/2025,0.13462,0.0017,2.965625,-3.975,10.075
2/28/2025,0.127,0,4.548958333,-1.025,12.9
3/1/2025,0.10922,0.0051,2.155208333,-3.675,10.35
3/2/2025,0.11938,0.0102,1.948958333,-4.1,11.15
3/3/2025,0.08382,0.017,1.876041667,-2.625,7.6
3/4/2025,0.08382,0.0017,2.86875,0.525,6.1
3/5/2025,0.13716,0,3.88125,-1.4,7.8
3/6/2025,0.14224,0.0034,1.186458333,-5.325,9.475
3/7/2025,0.14224,0,1.878125,-5.725,9.025
3/8/2025,0.18796,0,5.60625,0.4,11.05
3/9/2025,0.25146,0,8.32826087,2.95,12.95
3/10/2025,0.22098,0,6.1375,3.55,8.375
3/11/2025,0.07874,0.0561,3.271875,0.65,5.925
3/12/2025,0.05334,0.6035,3.732291667,2.2,6.575
3/13/2025,0.10414,0.2924,3.06875,0,7.025
3/14/2025,0.12192,0,1.222916667,-0.875,4.425
3/15/2025,0.0762,0.119,0.781958333,-2.275,4.6
3/16/2025,0.12954,0.0493,3.3295,0.133,7.5
3/17/2025,0.14224,0,2.391666667,-0.975,6.425
3/18/2025,0.13462,0.0561,1.427083333,-1.275,5.75
3/19/2025,0.18288,0,1.946875,-2.375,7.2
3/20/2025,0.18796,0.0068,4.314583333,2.275,7.7
3/21/2025,0.17018,0.1904,4.407291667,0.5,9.8
3/22/2025,0.1016,0.6772,2.127083333,0.2,5.95
3/23/2025,0.0762,0.2567,3.020833333,1.35,5.525
3/24/2025,0.09652,0.1615,8.472916667,5.975,10.825
3/25/2025,0.15748,0.0697,10.4375,6.675,16.775
3/26/2025,0.2413,0.0153,10.05729167,1.125,20.35
3/27/2025,0.23622,0.4182,11.809375,6.45,18.025
3/28/2025,0.1778,0.2346,7.978125,5.4,12.15
3/29/2025,0.17018,0.0068,6.275,2.8,10.6
3/30/2025,0.20828,0.0068,4.957291667,-2.75,12.05
3/31/2025,0.17018,0.4386,5.180208333,2.5,10.625
4/1/2025,0.07112,3.1584,1.536458333,0.1,2.925
4/2/2025,0.10922,0.2873,3.725,1.725,6.5
4/3/2025,0.10668,0.3366,1.730208333,-2.55,4
4/4/2025,0.18034,0.0068,0.460416667,-6.05,6.9
4/5/2025,0.2286,0,4.005208333,-3.225,11.775
4/6/2025,0.27178,0.0017,6.85,-2.4,15.9
4/7/2025,0.13208,0,6.3625,0.225,12.25
4/8/2025,0.25146,0,8.035416667,5.75,11.825
4/9/2025,0.26924,0,7.628125,2.225,12.3
4/10/2025,0.3048,0,7.8125,-1.5,19.075
4/11/2025,0.32512,0,11.44479167,5.775,15.8
4/12/2025,0.22098,0,5.589583333,0.05,10.55
4/13/2025,0.23368,0.2143,4.903125,0.125,10.525
4/14/2025,0.3048,0,6.4375,-2.1,15.2
4/15/2025,0.38354,0,9.554166667,-1.45,20.35
4/16/2025,0.12192,0.3842,5.203125,1.525,8.225
4/17/2025,0.23622,0,2.889583333,-3.475,8.775
4/18/2025,0.28702,0,4.561458333,-4.1,12.5
4/19/2025,0.15494,0,6.142708333,-0.15,10.275
4/20/2025,0.25908,0.0646,8.541666667,5.625,13.05
4/21/2025,0.14478,0.3673,4.970833333,2.275,7.425
4/22/2025,0.23622,0.0085,4.580208333,-2.625,10.25
4/23/2025,0.30988,0,6.398958333,-1.875,14.45
4/24/2025,0.37846,0,9.25,-0.7,18.2
4/25/2025,0.38354,0,11.15729167,0.75,20.2
4/26/2025,0.3302,0,10.8125,1.9,18.05
4/27/2025,0.32004,0.0221,11.01041667,2.45,19.425
4/28/2025,0.3175,0,11.646875,5.35,16.6
4/29/2025,0.15494,0.7514,10.153125,8.125,12.85
4/30/2025,0.25908,0,10.32083333,6.075,14.675
5/1/2025,0.37846,0,11.70625,2.35,19.55
5/2/2025,0.42672,0,13.60833333,2.85,23.4
5/3/2025,0.51054,0,15.146875,4.525,25.15
5/4/2025,0.2413,0.5207,10.09270833,7.9,14.675
5/5/2025,0.28194,0,9.555208333,5.25,14.45
5/6/2025,0.381,0,9.545833333,-1.55,19.55
5/7/2025,0.4699,0,13.98541667,2.875,23.15
5/8/2025,0.53086,0,15.84375,11.8,20.9
5/9/2025,0.45212,0,14.565625,5.05,25
5/10/2025,0.41402,0,16.50520833,7.475,24.875
5/11/2025,0.41656,0,15.85,9.225,22.3
5/12/2025,0.23114,0.7897,10.54166667,7.6,13.825
5/13/2025,0.36068,0,10.83229167,4.525,17.425
5/14/2025,0.22098,0.6242,9.48125,5.85,14.7
5/15/2025,0.18542,0.9185,9.223958333,7.825,12.1
5/16/2025,0.18288,0.2686,7.173958333,2.15,11.95
5/17/2025,0.30226,0.0681,10.67604167,7.025,16
5/18/2025,0.11684,1.2491,7.760416667,5.925,9.3
5/19/2025,0.17018,0.0187,7.572916667,4.45,10.775
5/20/2025,0.23876,0.0238,8.730208333,4.65,12.95
5/21/2025,0.2794,0.0238,9.333333333,5.525,12.175
5/22/2025,0.2921,0.0714,9.421875,1.7,17.575
5/23/2025,0.27178,0,11.67395833,7.325,16.25
5/24/2025,0.4064,0.0068,12.86666667,3.6,21.05
5/25/2025,0.4572,0,15.98645833,5.725,25.85
5/26/2025,0.44958,0.0068,16.89583333,7.65,24
5/27/2025,0.43942,0,16.42083333,9.45,22.35
5/28/2025,0.49276,0,18.79895833,8.35,27.675
5/29/2025,0.5207,0.0885,19.22395833,10.725,27.025
5/30/2025,0.4826,0,17.909375,9.5,24.3
5/31/2025,0.58928,0,19.84375,8.1,29.975
6/1/2025,0.5588,0,18.2625,14.25,22.525
6/2/2025,0.38608,0,12.07708333,7.875,15.725
6/3/2025,0.25146,0.0034,10.134375,3.175,16.05
6/4/2025,0.37592,0,12.978125,4.75,19.625
6/5/2025,0.45466,0,14.95833333,5.6,22.575
6/6/2025,0.30226,0,16.79895833,9.75,22
6/7/2025,0.45466,0,19.48541667,9.9,26.975
6/8/2025,0.48006,0,18.59479167,11.025,25.325
6/9/2025,0.58166,0,20.865625,9.5,30.475
6/10/2025,0.41402,0,21.13229167,11.85,28.55
6/11/2025,0.4826,0,20.97083333,11.45,28.775
6/12/2025,0.33782,1.2126,17.33229167,13.3,21.55
6/13/2025,0.35052,0.0153,15.65416667,8.675,21.125
6/14/2025,0.48514,0.0017,18.32708333,13.05,23.925
6/15/2025,0.36576,0,16.78958333,8.1,24.425
6/16/2025,0.46228,0,17.59791667,7.5,26.65
6/17/2025,0.50038,0,19.30833333,11.5,25.15
6/18/2025,0.52324,0,18.85625,9.7,25.95
6/19/2025,0.45212,0,18.63125,11.45,24.675
6/20/2025,0.15748,0.9818,13.0625,9.45,17.85
6/21/2025,0.07112,2.1319,8.657291667,6.25,9.95
6/22/2025,0.20574,0.085,9.0375,5.775,13.525
6/23/2025,0.27178,0.6264,11.36041667,7.45,16.375
6/24/2025,0.41656,0.0051,15.278125,5.775,23.35
6/25/2025,0.43942,0,18.02395833,10.6,25.25
6/26/2025,0.3429,0,18.340625,11.9,25.05
6/27/2025,0.33528,0,17.73645833,15.2,20.975
6/28/2025,0.32766,0.0102,16.47604167,12.2,20.575
6/29/2025,0.45974,0,17.65833333,9.4,25.475
6/30/2025,0.52324,0,19.98229167,8.6,29.875
7/1/2025,0.51562,0,21.78125,11.2,31.8
7/2/2025,0.5588,0,22.78854167,13.2,31.875
7/3/2025,0.5969,0,22.56041667,17,27.725
7/4/2025,0.3175,0.0374,16.209375,9.225,23.875
7/5/2025,0.13208,1.7411,14.246875,12.4,16.6
7/6/2025,0.43434,0.0102,17.16979167,9.5,24.725
7/7/2025,0.46736,0.0034,19.42916667,10.3,27.85
7/8/2025,0.54356,0,21.8625,11.525,31.65
7/9/2025,0.54102,0,22.45104167,15.875,29.675
7/10/2025,0.33782,0.0613,19.9705,14.15,23.775
7/11/2025,0.43688,0.0068,17.86320833,9.275,25.225
7/12/2025,0.54102,0,21.29791667,11.925,30.525
7/13/2025,0.51054,0,22.92708333,13.425,30.3
7/14/2025,0.60198,0.1446,24.25625,17.9,30.625
7/15/2025,0.20828,0.4218,14.40416667,11.475,18.2
7/16/2025,0.41402,0.0034,15.30416667,6.225,23.5
7/17/2025,0.41148,0.0017,18.38645833,9.8,27.025
7/18/2025,0.45974,0.0017,20.01666667,10.825,28.25
7/19/2025,0.26924,0,19.371875,15.4,23.325
7/20/2025,0.41148,0,18.46145833,9.925,25.675
7/21/2025,0.1524,0.4711,15.75729167,13.5,18.275
7/22/2025,0.16256,1.4959,14.93020833,13.625,18.225
7/23/2025,0.39624,0.2024,17.64895833,12.65,24
7/24/2025,0.4445,0.0017,19.73229167,10.175,27.55
7/25/2025,0.54356,0,21.778125,12.05,29.8
7/26/2025,0.44704,0,21.603125,13.5,29.05
7/27/2025,0.4572,0.0034,20.69791667,10.625,29.275
7/28/2025,0.36322,0.0034,19.75625,11.875,27.225
7/29/2025,0.50038,0,21.78333333,11.25,30.9
7/30/2025,0.48514,0,23.80520833,14.35,31.675
7/31/2025,0.51308,0,23.546875,14.55,32.05
8/1/2025,0.38608,0.1344,20.49166667,16.175,28.15
8/2/2025,0.21844,1.8286,17.31041667,14.575,23.1
8/3/2025,0.2921,0.0408,17.79166667,12.975,25.025
8/4/2025,0.28956,0.0136,17.81770833,10.8,25.05
8/5/2025,0.41148,0,19.84583333,15.25,25.6
8/6/2025,0.29972,0,18.04583333,10.425,25.275
8/7/2025,0.25654,0.2194,15.77291667,12.15,20.225
8/8/2025,0.1778,0,14.44375,11.275,18.075
8/9/2025,0.36576,0,18.6625,11.9,24.975
8/10/2025,0.43942,0,21.853125,12.625,28.775
8/11/2025,0.42164,0,22.86354167,14.5,31.15
8/12/2025,0.47752,0,23.7375,14.75,33.375
8/13/2025,0.56134,0,23.06458333,12.35,32.5
8/14/2025,0.4445,0,21.87604167,14.025,28.075
8/15/2025,0.37084,0,19.06666667,10.4,27.275
8/16/2025,0.12192,0.2841,17.01875,12.65,22.6
8/17/2025,0.36576,0.0221,17.2375,9.325,25.725
8/18/2025,0.38608,0.0051,19.04583333,9.725,29.625
8/19/2025,0.43434,0,21.62916667,11.35,31.75
8/20/2025,0.45212,0,22.06875,13.475,29.25
8/21/2025,0.39624,0,19.39375,9.325,28.075
8/22/2025,0.4318,0,20.04895833,11.975,28.225
8/23/2025,0.42164,0,20.17395833,9.2,30.05
8/24/2025,0.42672,0,21.35833333,11.075,32.05
8/25/2025,0.45466,0,21.5625,10.175,33.025
8/26/2025,0.40894,0,22.45416667,12.1,31.275
8/27/2025,0.42164,0,23.26458333,14.375,31.1
8/28/2025,0.18542,0.0527,18.71770833,16.825,22.95
8/29/2025,0.27686,0.017,18.81979167,14.225,25.25
8/30/2025,0.37084,0.0136,19.23229167,9.975,28.5
8/31/2025,0.39624,0,21.090625,10.225,31.675
9/1/2025,0.36576,0,22.103125,11.75,31.575
9/2/2025,0.38862,0,21.56979167,11.525,32.725
9/3/2025,0.38862,0,21.57708333,11.825,31.625
9/4/2025,0.3302,0,18.896875,11.625,24.775
9/5/2025,0.30734,0,16.70416667,8.975,25.4
9/6/2025,0.32004,0,17.88229167,9.325,28.225
9/7/2025,0.31242,0,19.81354167,11.6,28.95
9/8/2025,0.27178,0.7685,18.115625,13.6,23.45
9/9/2025,0.26924,0,16.02291667,8.2,23.875
9/10/2025,0.29972,0,18.95729167,12.625,26.975
9/11/2025,0.35052,0.0017,19.33958333,13.45,27.325
9/12/2025,0.32258,0.1787,18.16979167,12.95,24.45
9/13/2025,0.2794,0.0068,16.60625,10.3,24.025
9/14/2025,0.24384,0.5528,16.13541667,10.875,23.275
9/15/2025,0.15494,0.0102,14.78645833,12.675,18.325
9/16/2025,0.2413,0,15.73333333,9.875,22.925
9/17/2025,0.28448,0.0119,16.79583333,9.125,26.2
9/18/2025,0.28702,0.0017,16.30416667,7.55,25.675
9/19/2025,0.28702,0,16.9125,8.175,27.25
9/20/2025,0.32258,0,17.08541667,7.375,27.7
9/21/2025,0.11176,0.0697,12.74166667,7.2,15.9
9/22/2025,0.23622,0,13.040625,7.275,18.9
9/23/2025,0.24384,0.0017,11.96145833,3.1,22.075
9/24/2025,0.3048,0.0017,15.07083333,4.7,27.2
9/25/2025,0.35814,0,16.57395833,5,28.5
9/26/2025,0.37084,0,15.45208333,9.225,21.175
9/27/2025,0.26924,0,12.52083333,2.85,23.125
9/28/2025,0.23368,0,13.55104167,4.675,24.9
9/29/2025,0.23876,0.0017,14.98229167,4.925,25.825
9/30/2025,0.10922,1.179,13.25833333,10.55,16.275
10/1/2025,0.14986,0.3964,12.08125,8,16.65
10/2/2025,0.13208,0.3012,11.42708333,8.475,16.825
10/3/2025,0.14224,0,11.17395833,7.825,15.95
10/4/2025,0.1397,0.3654,9.986458333,7.875,13.85
10/5/2025,0.12446,0.0085,7.101041667,2.875,10.35
10/6/2025,0.16002,0.0034,6.053125,-1.05,14.05
10/7/2025,0.16256,0.0051,7.471875,-0.225,16.925
10/8/2025,0.21082,0.0068,9.753125,0.375,21.75
10/9/2025,0.19558,0,11.528125,3.35,23.125
10/10/2025,0.1905,0.3553,11.56666667,3.125,22.075
10/11/2025,0.16002,0.0391,11.23854167,8.025,14.55
10/12/2025,0.04318,0.8709,3.402083333,1.025,6.725
10/13/2025,0.10668,0,3.014583333,-0.05,5.775
10/14/2025,0.09906,0,2.692708333,-2.3,8.025
10/15/2025,0.06858,0,3.601041667,-1.075,7.05
10/16/2025,0.09906,0,5.948958333,3.525,9.45
10/17/2025,0.10414,0.0034,4.886458333,0.725,12.475
10/18/2025,0.12192,0.0187,3.680208333,-3.85,10.475
10/19/2025,0.1143,1.0041,7.166666667,5.275,9.8
10/20/2025,0.10922,0.3011,6.70175,4.6,10.325
10/21/2025,0.127,0,7.584375,1.95,13.3
10/22/2025,0.10414,0.0153,4.623958333,-1.95,13.875
10/23/2025,0.1143,0.0136,5.941666667,-0.875,13.8
10/24/2025,0.09398,0.0034,5.4625,-1.025,13.475
10/25/2025,0.11684,0.4918,8.9,5.8,11.85
10/26/2025,0.11684,0.1106,6.308333333,4.725,8.125
10/27/2025,0.09144,0.0102,4.380208333,1.925,6.3
10/28/2025,0.0889,0,2.751041667,-2,7.95
10/29/2025,0.10414,0.0374,6.116666667,3,9.875
10/30/2025,0.07366,0,3.077083333,-1.625,9.55
10/31/2025,0.05588,0.0153,1.15625,-4.5,7.35
11/1/2025,0.05842,0.1241,7.002083333,1.85,13
11/2/2025,0.14986,0,5.979166667,-0.175,9.95
11/3/2025,0.04826,0.0748,0.56875,-1.725,4.625
11/4/2025,0.02794,1.0872,0.879166667,0.1,2.2
11/5/2025,0.02794,0.6683,2.353125,0.675,6.05
11/6/2025,0.07874,0.2484,7.715625,4.65,10.15
11/7/2025,0.11684,0.0034,6.619791667,4.6,8.175
11/8/2025,0.06858,0,3.747916667,-0.575,8.45
11/9/2025,0.04572,0.0051,0.583333333,-2.925,6.2
11/10/2025,0.02794,0.0272,0.835416667,-2.825,5.025
